task_type,task_id,tool,time,precision,recall,f1
A,taskA_ooubfrt9m,with_tool,124,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,125,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,126,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,127,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,128,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,129,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,130,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,131,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,132,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,133,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,134,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,135,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,136,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,137,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,138,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,139,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,140,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,141,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,142,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,143,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,144,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,145,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,146,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,147,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,148,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,149,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,150,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,151,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,152,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,153,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,154,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,155,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,156,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,157,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,158,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,159,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,160,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,161,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,162,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,163,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,164,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,165,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,166,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,167,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,168,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,169,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,170,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,171,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,172,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,173,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,174,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,175,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,176,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,177,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,178,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,179,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,180,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,181,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,182,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,183,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,184,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,185,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,186,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,187,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,188,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,189,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,190,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,191,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,192,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,193,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,194,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,195,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,196,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,197,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,198,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,199,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,200,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,201,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,202,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,203,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,204,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,205,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,206,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,207,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,208,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,209,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,210,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,211,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,212,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,213,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,214,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,215,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,216,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,217,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,218,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,219,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,220,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,221,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,222,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,223,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,224,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,225,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,226,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,227,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,228,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,229,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,230,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,231,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,232,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,233,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,234,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,235,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,236,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,237,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,238,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,239,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,240,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,241,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,242,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,243,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,244,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,245,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,246,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,247,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,248,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,249,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,250,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,251,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,252,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,253,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,254,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,255,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,256,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,257,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,258,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,259,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,260,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,261,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,262,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,263,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,264,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,265,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,266,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,267,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,268,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,269,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,270,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,271,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,272,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,273,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,274,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,275,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,276,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,277,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,278,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,279,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,280,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,281,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,282,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,283,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,284,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,285,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,286,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,287,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,288,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,289,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,290,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,291,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,292,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,293,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,294,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,295,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,296,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,297,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,298,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,299,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,300,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,301,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,302,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,303,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,304,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,305,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,306,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,307,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,308,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,309,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,310,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,311,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,312,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,313,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,314,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,315,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,316,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,317,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,318,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,319,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,320,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,321,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,322,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,323,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,324,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,325,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,326,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,327,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,328,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,329,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,330,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,331,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,332,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,333,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,334,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,335,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,336,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,337,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,338,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,339,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,340,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,341,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,342,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,343,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,344,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,345,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,346,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,347,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,348,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,349,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,350,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,351,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,352,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,353,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,354,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,355,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,356,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,357,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,358,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,359,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,360,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,361,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,362,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,363,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,364,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,365,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,366,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,367,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,368,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,369,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,370,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,371,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,372,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,373,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,374,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,375,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,376,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,377,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,378,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,379,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,380,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,381,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,382,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,383,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,384,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,385,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,386,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,387,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,388,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,389,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,390,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,391,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,392,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,393,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,394,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,395,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,396,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,397,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,398,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,399,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,400,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,401,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,402,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,403,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,404,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,405,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,406,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,407,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,408,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,409,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,410,1.0,0.38,0.55
