task_type,task_id,tool,timestamp,precision,recall,f1
B,taskB_00p7058bk,with_tool,2025-07-16T09:22:36.512119+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:23:36.564406+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:24:36.508339+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:25:36.587150+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:26:36.501674+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:27:36.497993+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:28:36.582490+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:29:36.507872+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:30:36.568495+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:31:36.526911+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:32:36.569819+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:33:36.539746+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:34:36.575801+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:35:36.508600+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:36:36.588472+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:37:36.524046+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:38:36.574947+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:39:36.515225+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:40:36.526942+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:41:36.556703+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:42:36.514339+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:43:36.610027+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:44:36.535787+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:45:36.513389+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:46:36.521288+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:47:36.539771+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:48:36.577460+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:49:36.530007+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:50:36.617648+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:51:36.504944+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:52:36.552509+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:53:36.518541+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:54:36.606527+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:55:36.530982+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:56:36.605241+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:57:36.639739+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:58:39.613592+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T09:59:36.547706+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:00:39.537758+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:01:36.521702+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:02:36.559924+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:03:36.523903+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:04:36.546276+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:05:36.516301+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:06:36.516617+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:07:36.606990+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:08:36.517004+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:09:36.512361+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:10:36.528219+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:11:36.510898+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:12:36.558299+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:13:36.550650+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:14:36.544834+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:15:36.520499+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:16:36.514513+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:17:36.591758+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-16T10:18:36.497689+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:04:31.261012+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:05:32.169107+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:06:33.171615+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:07:33.188716+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:08:33.169933+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:09:33.311290+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:10:33.205821+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:11:33.209550+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:12:33.191321+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:13:33.204820+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:14:33.136785+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:15:33.291926+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:16:33.210276+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:17:33.242542+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:18:33.209941+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:19:33.206685+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:20:33.463908+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T01:21:33.212581+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:54:33.476322+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:55:33.349819+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:56:33.457781+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:57:33.349359+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:58:33.368233+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T03:59:33.320579+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:00:33.443779+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:01:33.345541+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:02:33.969510+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:03:33.331242+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:04:33.477494+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:05:33.331576+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:06:33.353545+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:07:33.398602+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:08:33.385849+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:09:33.368661+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:10:33.335715+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:11:33.389104+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:12:33.388423+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:13:33.433300+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:14:33.353935+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:15:33.506649+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:16:33.359781+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:17:33.422295+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:18:33.372247+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:19:33.329108+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:20:33.352618+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:21:33.355463+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:22:33.454606+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:23:33.360117+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:24:33.408798+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:25:33.363815+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:26:33.357761+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:27:33.431287+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:28:33.354565+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:29:33.400832+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:30:33.361902+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:31:33.406361+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:32:33.358922+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:33:33.376143+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:34:33.340888+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:35:33.355682+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:36:33.451502+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:37:33.352858+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:38:33.371054+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:39:33.357041+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:40:33.429088+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:41:33.374695+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:42:33.329169+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:43:33.428009+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:44:33.391163+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:45:33.460296+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:46:33.389886+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:47:33.382615+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:48:33.385116+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:49:33.993919+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:50:33.397346+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:51:33.461032+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:52:33.334202+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:53:33.387648+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:54:33.620144+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:55:33.386034+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:56:33.396607+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:57:33.392105+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:58:33.363540+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T04:59:33.454865+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:00:33.405761+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:01:33.364275+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:02:33.367917+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:03:33.364663+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:04:33.477352+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:05:33.392268+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:06:33.372012+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:07:33.368776+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:08:33.495910+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:09:33.383167+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:10:33.367759+00:00,0.0,0.0,0.0
B,taskB_00p7058bk,with_tool,2025-07-17T05:11:33.423267+00:00,0.0,0.0,0.0
