task_type,task_id,tool,time,precision,recall,f1
B,taskB_2zcho17r9,without_tool,67,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,68,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,69,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,70,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,71,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,72,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,73,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,74,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,75,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,76,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,77,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,78,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,79,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,80,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,81,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,82,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,83,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,84,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,85,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,86,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,87,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,88,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,89,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,90,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,91,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,92,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,93,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,94,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,95,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,96,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,97,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,98,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,99,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,100,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,101,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,102,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,103,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,104,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,105,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,106,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,107,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,108,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,109,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,110,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,111,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,112,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,113,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,114,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,115,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,116,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,117,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,118,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,119,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,120,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,121,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,122,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,123,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,124,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,125,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,126,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,127,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,128,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,129,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,130,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,131,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,132,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,133,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,134,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,135,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,136,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,137,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,138,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,139,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,140,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,141,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,142,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,143,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,144,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,145,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,146,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,147,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,148,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,149,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,150,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,151,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,152,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,153,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,154,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,155,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,156,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,157,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,158,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,159,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,160,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,161,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,162,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,163,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,164,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,165,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,166,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,167,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,168,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,169,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,170,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,171,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,172,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,173,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,174,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,175,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,176,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,177,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,178,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,179,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,180,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,181,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,182,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,183,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,184,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,185,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,186,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,187,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,188,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,189,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,190,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,191,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,192,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,193,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,194,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,195,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,196,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,197,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,198,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,199,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,200,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,201,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,202,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,203,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,204,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,205,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,206,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,207,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,208,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,209,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,210,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,211,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,212,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,213,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,214,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,215,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,216,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,217,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,218,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,219,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,220,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,221,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,222,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,223,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,224,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,225,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,226,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,227,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,228,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,229,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,230,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,231,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,232,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,233,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,234,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,235,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,236,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,237,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,238,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,239,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,240,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,241,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,242,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,243,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,244,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,245,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,246,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,247,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,248,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,249,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,250,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,251,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,252,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,253,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,254,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,255,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,256,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,257,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,258,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,259,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,260,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,261,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,262,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,263,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,264,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,265,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,266,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,267,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,268,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,269,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,270,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,271,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,272,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,273,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,274,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,275,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,276,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,277,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,278,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,279,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,280,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,281,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,282,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,283,1.0,0.45,0.63
B,taskB_2zcho17r9,without_tool,284,1.0,0.45,0.63
