task_type,task_id,tool,time,precision,recall,f1
B,taskB_s4o7tdqqs,with_tool,58,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,59,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,60,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,61,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,62,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,63,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,64,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,65,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,66,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,67,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,68,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,69,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,70,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,71,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,72,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,73,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,74,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,75,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,76,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,77,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,78,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,79,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,80,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,81,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,82,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,83,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,84,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,85,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,86,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,87,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,88,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,89,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,90,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,91,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,92,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,93,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,94,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,95,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,96,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,97,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,98,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,99,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,100,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,101,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,102,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,103,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,104,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,105,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,106,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,107,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,108,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,109,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,110,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,111,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,112,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,113,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,114,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,115,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,116,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,117,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,118,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,119,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,120,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,121,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,122,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,123,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,124,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,125,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,126,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,127,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,128,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,129,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,130,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,131,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,132,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,133,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,134,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,135,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,136,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,137,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,138,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,139,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,140,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,141,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,142,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,143,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,144,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,145,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,146,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,147,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,148,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,149,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,150,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,151,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,152,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,153,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,154,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,155,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,156,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,157,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,158,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,159,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,160,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,161,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,162,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,163,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,164,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,165,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,166,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,167,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,168,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,169,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,170,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,171,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,172,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,173,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,174,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,175,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,176,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,177,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,178,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,179,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,180,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,181,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,182,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,183,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,184,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,185,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,186,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,187,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,188,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,189,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,190,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,191,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,192,1.0,0.45,0.63
B,taskB_s4o7tdqqs,with_tool,193,1.0,0.45,0.63
